id,publication_year,cited_by_count,author_ids
https://openalex.org/W2758041078,2018,116,"['https://openalex.org/A5040419676', 'https://openalex.org/A5015101188', 'https://openalex.org/A5033716467', 'https://openalex.org/A5071796852', 'https://openalex.org/A5009232244', 'https://openalex.org/A5053209283', 'https://openalex.org/A5041089506']"
https://openalex.org/W2981916298,2019,95,"['https://openalex.org/A5033716467', 'https://openalex.org/A5049634702', 'https://openalex.org/A5083742002', 'https://openalex.org/A5071796852', 'https://openalex.org/A5071093940', 'https://openalex.org/A5040553648', 'https://openalex.org/A5029258117', 'https://openalex.org/A5009232244']"
https://openalex.org/W4288058260,2022,12,"['https://openalex.org/A5030262115', 'https://openalex.org/A5050862524', 'https://openalex.org/A5033716467', 'https://openalex.org/A5017534262']"
https://openalex.org/W2792097206,2018,23,"['https://openalex.org/A5033716467', 'https://openalex.org/A5049634702', 'https://openalex.org/A5083742002', 'https://openalex.org/A5071796852', 'https://openalex.org/A5071093940', 'https://openalex.org/A5040553648', 'https://openalex.org/A5029258117', 'https://openalex.org/A5009232244']"
https://openalex.org/W2963468115,2017,19,"['https://openalex.org/A5040419676', 'https://openalex.org/A5015101188', 'https://openalex.org/A5033716467', 'https://openalex.org/A5071796852', 'https://openalex.org/A5009232244', 'https://openalex.org/A5053209283', 'https://openalex.org/A5041089506']"
https://openalex.org/W3010608900,2020,17,"['https://openalex.org/A5033716467', 'https://openalex.org/A5071796852', 'https://openalex.org/A5009041563', 'https://openalex.org/A5090439638', 'https://openalex.org/A5034266052', 'https://openalex.org/A5040553648', 'https://openalex.org/A5029258117', 'https://openalex.org/A5009232244']"
https://openalex.org/W2327531525,2016,71,"['https://openalex.org/A5046491870', 'https://openalex.org/A5056449142', 'https://openalex.org/A5080329770', 'https://openalex.org/A5009831760']"
https://openalex.org/W2113487338,2003,126,"['https://openalex.org/A5009831760', 'https://openalex.org/A5029793438']"
https://openalex.org/W4238476000,1988,99,['https://openalex.org/A5009831760']
https://openalex.org/W3010954760,2020,36,"['https://openalex.org/A5069501250', 'https://openalex.org/A5044511705', 'https://openalex.org/A5073873489', 'https://openalex.org/A5009831760']"
https://openalex.org/W3008843202,2020,34,"['https://openalex.org/A5019424497', 'https://openalex.org/A5032980399', 'https://openalex.org/A5045703198', 'https://openalex.org/A5056449142', 'https://openalex.org/A5030115692', 'https://openalex.org/A5009831760', 'https://openalex.org/A5088660554']"
https://openalex.org/W2113015655,1997,60,"['https://openalex.org/A5005007914', 'https://openalex.org/A5029793438', 'https://openalex.org/A5009831760']"
https://openalex.org/W2028133921,2008,48,"['https://openalex.org/A5100412721', 'https://openalex.org/A5009831760']"
https://openalex.org/W2133822059,2003,42,"['https://openalex.org/A5108519908', 'https://openalex.org/A5009831760', 'https://openalex.org/A5010019244', 'https://openalex.org/A5045399982', 'https://openalex.org/A5034914468']"
https://openalex.org/W2151377210,2001,39,"['https://openalex.org/A5102159310', 'https://openalex.org/A5100412713', 'https://openalex.org/A5009831760']"
https://openalex.org/W4256027002,2021,13,['https://openalex.org/A5009831760']
https://openalex.org/W2139918929,2000,30,"['https://openalex.org/A5009831760', 'https://openalex.org/A5040150415']"
https://openalex.org/W2146303385,2015,13,"['https://openalex.org/A5020477615', 'https://openalex.org/A5009831760']"
https://openalex.org/W2128496861,2002,24,"['https://openalex.org/A5100454174', 'https://openalex.org/A5009831760']"
https://openalex.org/W1512417606,2003,22,"['https://openalex.org/A5100454188', 'https://openalex.org/A5009831760']"
https://openalex.org/W23577810,2005,20,"['https://openalex.org/A5009831760', 'https://openalex.org/A5100412709']"
https://openalex.org/W2155962452,2000,14,['https://openalex.org/A5009831760']
https://openalex.org/W3143847564,2021,12,"['https://openalex.org/A5054890714', 'https://openalex.org/A5070909977']"
https://openalex.org/W3213545440,2021,36,"['https://openalex.org/A5021892377', 'https://openalex.org/A5074533898', 'https://openalex.org/A5023820316', 'https://openalex.org/A5041089475', 'https://openalex.org/A5052636056']"
https://openalex.org/W2953259607,2019,39,"['https://openalex.org/A5073746825', 'https://openalex.org/A5063041985', 'https://openalex.org/A5063285759', 'https://openalex.org/A5076043621', 'https://openalex.org/A5041089475', 'https://openalex.org/A5089123620', 'https://openalex.org/A5004444958', 'https://openalex.org/A5066940046', 'https://openalex.org/A5042127858']"
https://openalex.org/W2295425072,2014,23,"['https://openalex.org/A5041089475', 'https://openalex.org/A5011851678', 'https://openalex.org/A5017969792', 'https://openalex.org/A5037841139']"
https://openalex.org/W2575664572,2016,20,"['https://openalex.org/A5073746825', 'https://openalex.org/A5046718849', 'https://openalex.org/A5041089475']"
https://openalex.org/W2512342764,2016,18,"['https://openalex.org/A5046718849', 'https://openalex.org/A5068195954', 'https://openalex.org/A5055074100', 'https://openalex.org/A5079733597', 'https://openalex.org/A5041089475', 'https://openalex.org/A5102259274']"
https://openalex.org/W2613812875,2017,17,"['https://openalex.org/A5073746825', 'https://openalex.org/A5046718849', 'https://openalex.org/A5041089475']"
https://openalex.org/W2907184594,2019,15,"['https://openalex.org/A5046718849', 'https://openalex.org/A5026588382', 'https://openalex.org/A5081101711', 'https://openalex.org/A5055074100', 'https://openalex.org/A5041089475', 'https://openalex.org/A5079733597']"
https://openalex.org/W3097141316,2020,42,"['https://openalex.org/A5056886170', 'https://openalex.org/A5101820638', 'https://openalex.org/A5038590383', 'https://openalex.org/A5057801018', 'https://openalex.org/A5091756384', 'https://openalex.org/A5003581663']"
https://openalex.org/W4327559623,2023,11,"['https://openalex.org/A5056886170', 'https://openalex.org/A5091756384', 'https://openalex.org/A5003581663']"
https://openalex.org/W3133570822,2021,12,"['https://openalex.org/A5056886170', 'https://openalex.org/A5101820638', 'https://openalex.org/A5038590383', 'https://openalex.org/A5091756384', 'https://openalex.org/A5003581663']"
https://openalex.org/W4296127264,2022,55,"['https://openalex.org/A5023790749', 'https://openalex.org/A5064185672', 'https://openalex.org/A5015722935', 'https://openalex.org/A5071897574', 'https://openalex.org/A5053849157', 'https://openalex.org/A5109166009', 'https://openalex.org/A5012479535', 'https://openalex.org/A5002901620']"
https://openalex.org/W1756322881,2015,42,"['https://openalex.org/A5019847029', 'https://openalex.org/A5002901620', 'https://openalex.org/A5035107313']"
https://openalex.org/W1495512916,2015,428,"['https://openalex.org/A5078699564', 'https://openalex.org/A5088649546']"
https://openalex.org/W2900936184,2018,415,"['https://openalex.org/A5074066409', 'https://openalex.org/A5078699564', 'https://openalex.org/A5019170728']"
https://openalex.org/W2165066692,2013,205,"['https://openalex.org/A5007374520', 'https://openalex.org/A5078699564', 'https://openalex.org/A5021346979', 'https://openalex.org/A5011228873']"
https://openalex.org/W2104144355,2015,196,"['https://openalex.org/A5078699564', 'https://openalex.org/A5088649546']"
https://openalex.org/W2143286114,2011,183,"['https://openalex.org/A5071399870', 'https://openalex.org/A5018975350', 'https://openalex.org/A5078699564', 'https://openalex.org/A5079151275', 'https://openalex.org/A5081508670']"
https://openalex.org/W1990213891,2014,107,"['https://openalex.org/A5078699564', 'https://openalex.org/A5041660039', 'https://openalex.org/A5021211836']"
https://openalex.org/W3171138532,2021,57,"['https://openalex.org/A5066325938', 'https://openalex.org/A5002709735', 'https://openalex.org/A5042757290', 'https://openalex.org/A5024377883', 'https://openalex.org/A5009943357', 'https://openalex.org/A5078699564', 'https://openalex.org/A5049634383']"
https://openalex.org/W2071727953,2014,86,"['https://openalex.org/A5018975350', 'https://openalex.org/A5078699564', 'https://openalex.org/A5035309719', 'https://openalex.org/A5014296059']"
https://openalex.org/W2106226199,2016,70,"['https://openalex.org/A5022747742', 'https://openalex.org/A5071399870', 'https://openalex.org/A5018975350', 'https://openalex.org/A5078699564', 'https://openalex.org/A5079151275']"
https://openalex.org/W3094239814,2020,67,"['https://openalex.org/A5101816796', 'https://openalex.org/A5028359498', 'https://openalex.org/A5078699564']"
https://openalex.org/W4387333051,2023,15,"['https://openalex.org/A5013385420', 'https://openalex.org/A5088304530', 'https://openalex.org/A5111181658', 'https://openalex.org/A5078699564']"
https://openalex.org/W2122700373,2013,57,"['https://openalex.org/A5078699564', 'https://openalex.org/A5000459620']"
https://openalex.org/W2752284913,2018,47,['https://openalex.org/A5078699564']
https://openalex.org/W2809059181,2018,47,"['https://openalex.org/A5091783761', 'https://openalex.org/A5005557626', 'https://openalex.org/A5017155131', 'https://openalex.org/A5049634383', 'https://openalex.org/A5078699564']"
https://openalex.org/W2591357180,2018,42,"['https://openalex.org/A5091783761', 'https://openalex.org/A5017155131', 'https://openalex.org/A5078699564']"
https://openalex.org/W3102659536,2018,40,"['https://openalex.org/A5040515977', 'https://openalex.org/A5078699564']"
https://openalex.org/W4321102307,2023,11,"['https://openalex.org/A5043059930', 'https://openalex.org/A5063647785', 'https://openalex.org/A5078699564', 'https://openalex.org/A5014466973']"
https://openalex.org/W1956050896,2015,39,"['https://openalex.org/A5022747742', 'https://openalex.org/A5018975350', 'https://openalex.org/A5078699564', 'https://openalex.org/A5076008639', 'https://openalex.org/A5081508670']"
https://openalex.org/W2937965378,2019,34,"['https://openalex.org/A5018478540', 'https://openalex.org/A5091783761', 'https://openalex.org/A5078699564']"
https://openalex.org/W3034507702,2020,19,"['https://openalex.org/A5051181345', 'https://openalex.org/A5049634383', 'https://openalex.org/A5078699564']"
https://openalex.org/W3105764998,2020,15,"['https://openalex.org/A5066325938', 'https://openalex.org/A5002709735', 'https://openalex.org/A5042757290', 'https://openalex.org/A5024377883', 'https://openalex.org/A5009943357', 'https://openalex.org/A5078699564', 'https://openalex.org/A5049634383']"
https://openalex.org/W3102736307,2011,17,"['https://openalex.org/A5018975350', 'https://openalex.org/A5078699564', 'https://openalex.org/A5079151275', 'https://openalex.org/A5081508670']"
https://openalex.org/W2621085796,2017,11,"['https://openalex.org/A5078699564', 'https://openalex.org/A5098050095', 'https://openalex.org/A5009943357', 'https://openalex.org/A5016717501', 'https://openalex.org/A5049634383']"
https://openalex.org/W2945404669,2019,11,"['https://openalex.org/A5102775579', 'https://openalex.org/A5028359498', 'https://openalex.org/A5049634383', 'https://openalex.org/A5078699564']"
https://openalex.org/W2312490108,2016,135,"['https://openalex.org/A5091245588', 'https://openalex.org/A5104029561', 'https://openalex.org/A5086453253']"
https://openalex.org/W2161015791,2015,115,"['https://openalex.org/A5086453253', 'https://openalex.org/A5033656008']"
https://openalex.org/W2945761036,2019,96,"['https://openalex.org/A5006237435', 'https://openalex.org/A5086453253']"
https://openalex.org/W2981840850,2019,81,"['https://openalex.org/A5034153283', 'https://openalex.org/A5073818477', 'https://openalex.org/A5103080414', 'https://openalex.org/A5033656008', 'https://openalex.org/A5086453253', 'https://openalex.org/A5004896252']"
https://openalex.org/W4322421449,2023,21,"['https://openalex.org/A5108052411', 'https://openalex.org/A5067953991', 'https://openalex.org/A5031279419', 'https://openalex.org/A5086453253']"
https://openalex.org/W2125599913,2011,110,['https://openalex.org/A5086453253']
https://openalex.org/W3037584127,2020,58,"['https://openalex.org/A5017184023', 'https://openalex.org/A5085054435', 'https://openalex.org/A5086453253']"
https://openalex.org/W3152591339,2021,52,"['https://openalex.org/A5028901479', 'https://openalex.org/A5070069894', 'https://openalex.org/A5004892784', 'https://openalex.org/A5028327260', 'https://openalex.org/A5024491455', 'https://openalex.org/A5000465689', 'https://openalex.org/A5086453253']"
https://openalex.org/W2055381674,2014,61,"['https://openalex.org/A5011090827', 'https://openalex.org/A5086453253', 'https://openalex.org/A5028165929', 'https://openalex.org/A5024142629']"
https://openalex.org/W2008259268,2014,53,"['https://openalex.org/A5110441529', 'https://openalex.org/A5086453253', 'https://openalex.org/A5001732267', 'https://openalex.org/A5033856056']"
https://openalex.org/W3104586938,2017,49,"['https://openalex.org/A5030201679', 'https://openalex.org/A5086453253', 'https://openalex.org/A5045686484']"
https://openalex.org/W2734484180,2017,48,"['https://openalex.org/A5025403362', 'https://openalex.org/A5027599381', 'https://openalex.org/A5061303616', 'https://openalex.org/A5086453253', 'https://openalex.org/A5033656008', 'https://openalex.org/A5009222917']"
https://openalex.org/W3024446855,2020,42,"['https://openalex.org/A5028327260', 'https://openalex.org/A5054043838', 'https://openalex.org/A5023796355', 'https://openalex.org/A5045705124', 'https://openalex.org/A5004892784', 'https://openalex.org/A5076653924', 'https://openalex.org/A5086453253']"
https://openalex.org/W3197293010,2021,34,"['https://openalex.org/A5023796355', 'https://openalex.org/A5063239904', 'https://openalex.org/A5050321033', 'https://openalex.org/A5033656008', 'https://openalex.org/A5086453253']"
https://openalex.org/W4317358988,2023,12,"['https://openalex.org/A5013389509', 'https://openalex.org/A5086453253', 'https://openalex.org/A5028701322', 'https://openalex.org/A5033208803', 'https://openalex.org/A5067953991']"
https://openalex.org/W2334678405,2014,44,"['https://openalex.org/A5049203811', 'https://openalex.org/A5086453253', 'https://openalex.org/A5077184948', 'https://openalex.org/A5061900944']"
https://openalex.org/W2954586839,2019,36,"['https://openalex.org/A5076653924', 'https://openalex.org/A5086453253']"
https://openalex.org/W3030309859,2021,29,"['https://openalex.org/A5025403362', 'https://openalex.org/A5086453253', 'https://openalex.org/A5027599381', 'https://openalex.org/A5108806839', 'https://openalex.org/A5084714502', 'https://openalex.org/A5112523317', 'https://openalex.org/A5061303616']"
https://openalex.org/W4283330240,2022,19,"['https://openalex.org/A5019720345', 'https://openalex.org/A5070069894', 'https://openalex.org/A5029597575', 'https://openalex.org/A5086453253']"
https://openalex.org/W3091816357,2021,23,"['https://openalex.org/A5070069894', 'https://openalex.org/A5080436996', 'https://openalex.org/A5086453253']"
https://openalex.org/W3146196862,2021,20,"['https://openalex.org/A5053469058', 'https://openalex.org/A5070069894', 'https://openalex.org/A5073700655', 'https://openalex.org/A5086453253']"
https://openalex.org/W4283075679,2022,14,"['https://openalex.org/A5070069894', 'https://openalex.org/A5065594776', 'https://openalex.org/A5083451202', 'https://openalex.org/A5080436996', 'https://openalex.org/A5087739396', 'https://openalex.org/A5103042605', 'https://openalex.org/A5070508566', 'https://openalex.org/A5081167336', 'https://openalex.org/A5086453253']"
https://openalex.org/W2050223417,2013,29,"['https://openalex.org/A5086453253', 'https://openalex.org/A5019710285']"
https://openalex.org/W2730816940,2017,25,"['https://openalex.org/A5050698435', 'https://openalex.org/A5086453253']"
https://openalex.org/W3009791833,2020,20,"['https://openalex.org/A5030201679', 'https://openalex.org/A5066955365', 'https://openalex.org/A5086453253']"
https://openalex.org/W252014569,2015,20,['https://openalex.org/A5086453253']
https://openalex.org/W2786058524,2018,18,"['https://openalex.org/A5001864555', 'https://openalex.org/A5086453253', 'https://openalex.org/A5063557800', 'https://openalex.org/A5033656008']"
https://openalex.org/W68356294,2014,18,"['https://openalex.org/A5086453253', 'https://openalex.org/A5019710285', 'https://openalex.org/A5059257039', 'https://openalex.org/A5030173821']"
https://openalex.org/W2993926187,2019,15,"['https://openalex.org/A5084714502', 'https://openalex.org/A5112523317', 'https://openalex.org/A5086453253']"
https://openalex.org/W1759298407,2014,15,"['https://openalex.org/A5082583686', 'https://openalex.org/A5086453253']"
https://openalex.org/W2049668969,2007,19,"['https://openalex.org/A5086453253', 'https://openalex.org/A5050698435']"
https://openalex.org/W1669119706,2015,12,"['https://openalex.org/A5086453253', 'https://openalex.org/A5030173821']"
https://openalex.org/W2951352448,2017,11,"['https://openalex.org/A5003047511', 'https://openalex.org/A5086453253', 'https://openalex.org/A5050698435', 'https://openalex.org/A5033656008']"
https://openalex.org/W1983311293,2013,225,"['https://openalex.org/A5102874756', 'https://openalex.org/A5053945884', 'https://openalex.org/A5055283196', 'https://openalex.org/A5080359474', 'https://openalex.org/A5006899249', 'https://openalex.org/A5039651585']"
https://openalex.org/W2337647281,2015,201,"['https://openalex.org/A5015326615', 'https://openalex.org/A5073996787', 'https://openalex.org/A5051757791', 'https://openalex.org/A5060606663', 'https://openalex.org/A5053945884']"
https://openalex.org/W2065671033,2013,101,"['https://openalex.org/A5053945884', 'https://openalex.org/A5056266127', 'https://openalex.org/A5039651585']"
https://openalex.org/W2290484796,2016,76,"['https://openalex.org/A5088006907', 'https://openalex.org/A5042790746', 'https://openalex.org/A5043342491', 'https://openalex.org/A5030972813', 'https://openalex.org/A5045494255', 'https://openalex.org/A5053945884']"
https://openalex.org/W2006513466,2012,57,"['https://openalex.org/A5053945884', 'https://openalex.org/A5080359474', 'https://openalex.org/A5102874756', 'https://openalex.org/A5045900240', 'https://openalex.org/A5023083645', 'https://openalex.org/A5039651585']"
https://openalex.org/W2895234123,2018,40,"['https://openalex.org/A5049732683', 'https://openalex.org/A5076637418', 'https://openalex.org/A5053945884', 'https://openalex.org/A5069151563', 'https://openalex.org/A5032981030', 'https://openalex.org/A5079486945', 'https://openalex.org/A5111830023']"
https://openalex.org/W2795673640,2018,39,"['https://openalex.org/A5045494255', 'https://openalex.org/A5108213960', 'https://openalex.org/A5074608697', 'https://openalex.org/A5101788900', 'https://openalex.org/A5053945884']"
https://openalex.org/W2198520830,2015,18,['https://openalex.org/A5053945884']
https://openalex.org/W637241509,2015,42,"['https://openalex.org/A5031538551', 'https://openalex.org/A5058473456', 'https://openalex.org/A5018627313', 'https://openalex.org/A5036504629', 'https://openalex.org/A5076714586', 'https://openalex.org/A5046661343', 'https://openalex.org/A5026872836', 'https://openalex.org/A5057583708']"
https://openalex.org/W4293581627,2022,11,"['https://openalex.org/A5047652061', 'https://openalex.org/A5038159865', 'https://openalex.org/A5031538551', 'https://openalex.org/A5038885993', 'https://openalex.org/A5064705806', 'https://openalex.org/A5059511273']"
https://openalex.org/W4282823329,2022,28,"['https://openalex.org/A5059015074', 'https://openalex.org/A5064158757', 'https://openalex.org/A5004566032']"
https://openalex.org/W3210207132,2021,15,"['https://openalex.org/A5004566032', 'https://openalex.org/A5041732716']"
https://openalex.org/W4221074652,2022,39,"['https://openalex.org/A5074208278', 'https://openalex.org/A5017408918']"
https://openalex.org/W4205799301,2021,49,"['https://openalex.org/A5074208278', 'https://openalex.org/A5017408918']"
https://openalex.org/W3176667437,2021,32,"['https://openalex.org/A5009162145', 'https://openalex.org/A5074208278', 'https://openalex.org/A5033285466', 'https://openalex.org/A5059975267']"
https://openalex.org/W3014109009,2020,186,"['https://openalex.org/A5043139004', 'https://openalex.org/A5077171115', 'https://openalex.org/A5020261863', 'https://openalex.org/A5060278208', 'https://openalex.org/A5075956753', 'https://openalex.org/A5021334659']"
https://openalex.org/W2040107208,2012,80,"['https://openalex.org/A5075956753', 'https://openalex.org/A5038550745', 'https://openalex.org/A5113974966', 'https://openalex.org/A5071523173']"
https://openalex.org/W2068689371,2014,72,"['https://openalex.org/A5075956753', 'https://openalex.org/A5011229206', 'https://openalex.org/A5048877432', 'https://openalex.org/A5007176508']"
https://openalex.org/W2305957822,2016,62,"['https://openalex.org/A5064296964', 'https://openalex.org/A5043639182', 'https://openalex.org/A5111367077', 'https://openalex.org/A5075956753']"
https://openalex.org/W3136588178,2021,41,"['https://openalex.org/A5057243118', 'https://openalex.org/A5075956753', 'https://openalex.org/A5077079119', 'https://openalex.org/A5071093940', 'https://openalex.org/A5007176508']"
https://openalex.org/W2962905570,2019,45,"['https://openalex.org/A5045339215', 'https://openalex.org/A5075956753']"
https://openalex.org/W3191705604,2021,37,"['https://openalex.org/A5043139004', 'https://openalex.org/A5075956753']"
https://openalex.org/W4309374134,2022,25,"['https://openalex.org/A5004432442', 'https://openalex.org/A5078963069', 'https://openalex.org/A5012874444', 'https://openalex.org/A5076126189', 'https://openalex.org/A5034265331', 'https://openalex.org/A5075956753', 'https://openalex.org/A5005096712']"
https://openalex.org/W2952667233,2019,39,"['https://openalex.org/A5048750316', 'https://openalex.org/A5031334659', 'https://openalex.org/A5075956753']"
https://openalex.org/W2072645237,2014,37,"['https://openalex.org/A5075956753', 'https://openalex.org/A5080737186']"
https://openalex.org/W4294405950,2022,16,"['https://openalex.org/A5085314418', 'https://openalex.org/A5043639182', 'https://openalex.org/A5021812568', 'https://openalex.org/A5075956753']"
https://openalex.org/W4394670186,2020,22,"['https://openalex.org/A5043139004', 'https://openalex.org/A5075956753']"
https://openalex.org/W3006189184,2020,16,"['https://openalex.org/A5033235308', 'https://openalex.org/A5108199181', 'https://openalex.org/A5032940156', 'https://openalex.org/A5022805935', 'https://openalex.org/A5004432442', 'https://openalex.org/A5090667058', 'https://openalex.org/A5075956753', 'https://openalex.org/A5005096712']"
https://openalex.org/W2800576549,2018,14,"['https://openalex.org/A5101579932', 'https://openalex.org/A5037256572', 'https://openalex.org/A5075956753', 'https://openalex.org/A5084485442', 'https://openalex.org/A5007176508']"
https://openalex.org/W2159558768,2013,261,"['https://openalex.org/A5031982402', 'https://openalex.org/A5102926876', 'https://openalex.org/A5056499434', 'https://openalex.org/A5081956768']"
https://openalex.org/W3125470894,2015,156,"['https://openalex.org/A5023764588', 'https://openalex.org/A5031982402', 'https://openalex.org/A5029549179', 'https://openalex.org/A5056499434']"
https://openalex.org/W2344334376,2016,26,"['https://openalex.org/A5014452879', 'https://openalex.org/A5003402328', 'https://openalex.org/A5031982402']"
https://openalex.org/W4205436559,2022,35,"['https://openalex.org/A5053572128', 'https://openalex.org/A5068713525', 'https://openalex.org/A5052285777', 'https://openalex.org/A5013849846']"
https://openalex.org/W2069750355,2001,260,"['https://openalex.org/A5038411836', 'https://openalex.org/A5064881183', 'https://openalex.org/A5032953678', 'https://openalex.org/A5023369047', 'https://openalex.org/A5065691898']"
https://openalex.org/W2065324764,2010,232,"['https://openalex.org/A5015289421', 'https://openalex.org/A5104477024', 'https://openalex.org/A5069864713', 'https://openalex.org/A5082762068', 'https://openalex.org/A5016788016', 'https://openalex.org/A5032953678']"
https://openalex.org/W1964749604,2014,162,"['https://openalex.org/A5015289421', 'https://openalex.org/A5069864713', 'https://openalex.org/A5064881183', 'https://openalex.org/A5109106292', 'https://openalex.org/A5048815995', 'https://openalex.org/A5104477024', 'https://openalex.org/A5016788016', 'https://openalex.org/A5062214025', 'https://openalex.org/A5032953678']"
https://openalex.org/W1995853809,2008,122,"['https://openalex.org/A5109106292', 'https://openalex.org/A5064881183', 'https://openalex.org/A5069864713', 'https://openalex.org/A5048815995', 'https://openalex.org/A5057147612', 'https://openalex.org/A5077260036', 'https://openalex.org/A5032953678']"
https://openalex.org/W2095445102,2008,110,"['https://openalex.org/A5015289421', 'https://openalex.org/A5082762068', 'https://openalex.org/A5104477024', 'https://openalex.org/A5070249414', 'https://openalex.org/A5032953678']"
https://openalex.org/W2587579530,2017,53,"['https://openalex.org/A5066272208', 'https://openalex.org/A5064881183', 'https://openalex.org/A5014155582', 'https://openalex.org/A5109210350', 'https://openalex.org/A5077260036', 'https://openalex.org/A5048815995', 'https://openalex.org/A5057147612', 'https://openalex.org/A5032953678']"
https://openalex.org/W3134552258,2021,33,"['https://openalex.org/A5013640400', 'https://openalex.org/A5089148674', 'https://openalex.org/A5021919572', 'https://openalex.org/A5088097701', 'https://openalex.org/A5030840790', 'https://openalex.org/A5005856529', 'https://openalex.org/A5032953678']"
https://openalex.org/W2008363285,2013,53,"['https://openalex.org/A5084363896', 'https://openalex.org/A5047856419', 'https://openalex.org/A5108106346', 'https://openalex.org/A5069864713', 'https://openalex.org/A5032953678']"
https://openalex.org/W2157380833,2011,53,"['https://openalex.org/A5084363896', 'https://openalex.org/A5047856419', 'https://openalex.org/A5108106346', 'https://openalex.org/A5032953678']"
https://openalex.org/W3023902292,2020,38,"['https://openalex.org/A5031175167', 'https://openalex.org/A5049284253', 'https://openalex.org/A5081027280', 'https://openalex.org/A5001506542', 'https://openalex.org/A5019420426', 'https://openalex.org/A5061579679', 'https://openalex.org/A5032953678']"
https://openalex.org/W2621858830,2017,38,"['https://openalex.org/A5003213649', 'https://openalex.org/A5084466913', 'https://openalex.org/A5047643510', 'https://openalex.org/A5065692438', 'https://openalex.org/A5082358191', 'https://openalex.org/A5032953678', 'https://openalex.org/A5001647657']"
https://openalex.org/W2398384149,2016,26,"['https://openalex.org/A5047856419', 'https://openalex.org/A5104477024', 'https://openalex.org/A5084363896', 'https://openalex.org/A5032953678']"
https://openalex.org/W2112572528,2015,12,"['https://openalex.org/A5064881183', 'https://openalex.org/A5054699143', 'https://openalex.org/A5049335741', 'https://openalex.org/A5037997085', 'https://openalex.org/A5032953678']"
https://openalex.org/W2109207218,2009,404,"['https://openalex.org/A5111604521', 'https://openalex.org/A5088539840']"
https://openalex.org/W1968478384,2012,265,"['https://openalex.org/A5063837575', 'https://openalex.org/A5033081182', 'https://openalex.org/A5088539840', 'https://openalex.org/A5077591903', 'https://openalex.org/A5025967818']"
https://openalex.org/W1623665690,2015,146,"['https://openalex.org/A5003213649', 'https://openalex.org/A5037087050', 'https://openalex.org/A5063166187', 'https://openalex.org/A5029121256', 'https://openalex.org/A5088539840', 'https://openalex.org/A5064827570', 'https://openalex.org/A5082358191']"
https://openalex.org/W2161236168,2015,134,"['https://openalex.org/A5048847549', 'https://openalex.org/A5062793472', 'https://openalex.org/A5088539840', 'https://openalex.org/A5035808622', 'https://openalex.org/A5017095669']"
https://openalex.org/W1983627891,2013,95,"['https://openalex.org/A5019813501', 'https://openalex.org/A5044014333', 'https://openalex.org/A5017095669', 'https://openalex.org/A5007176508', 'https://openalex.org/A5088539840']"
https://openalex.org/W2808894668,2018,78,"['https://openalex.org/A5084395089', 'https://openalex.org/A5033806050', 'https://openalex.org/A5102023207', 'https://openalex.org/A5017095669', 'https://openalex.org/A5088539840', 'https://openalex.org/A5009232244', 'https://openalex.org/A5070487234']"
https://openalex.org/W3041035410,2020,50,"['https://openalex.org/A5101579932', 'https://openalex.org/A5040369194', 'https://openalex.org/A5000868394', 'https://openalex.org/A5088539840', 'https://openalex.org/A5048877432', 'https://openalex.org/A5084485442', 'https://openalex.org/A5072930694', 'https://openalex.org/A5034827139', 'https://openalex.org/A5007176508']"
https://openalex.org/W2117917875,2005,106,"['https://openalex.org/A5015598195', 'https://openalex.org/A5088539840', 'https://openalex.org/A5083316408']"
https://openalex.org/W2138472839,2008,83,"['https://openalex.org/A5004575044', 'https://openalex.org/A5016268748', 'https://openalex.org/A5088539840', 'https://openalex.org/A5068695616']"
https://openalex.org/W1899330952,2011,78,"['https://openalex.org/A5111604521', 'https://openalex.org/A5088539840']"
https://openalex.org/W3144538815,2021,36,"['https://openalex.org/A5088539840', 'https://openalex.org/A5012787401', 'https://openalex.org/A5007176508', 'https://openalex.org/A5029104172', 'https://openalex.org/A5017095669', 'https://openalex.org/A5009232244']"
https://openalex.org/W3101840676,2008,67,"['https://openalex.org/A5016268748', 'https://openalex.org/A5088539840', 'https://openalex.org/A5004575044', 'https://openalex.org/A5068695616']"
https://openalex.org/W2096228717,2002,66,"['https://openalex.org/A5041699958', 'https://openalex.org/A5077777868', 'https://openalex.org/A5088539840']"
https://openalex.org/W3034340860,2004,64,['https://openalex.org/A5088539840']
https://openalex.org/W2033980839,2007,53,"['https://openalex.org/A5088539840', 'https://openalex.org/A5039299686']"
https://openalex.org/W3216304359,2021,24,"['https://openalex.org/A5072498572', 'https://openalex.org/A5059416594', 'https://openalex.org/A5057196170', 'https://openalex.org/A5032926589', 'https://openalex.org/A5088539840']"
https://openalex.org/W2644850015,2017,31,"['https://openalex.org/A5059217112', 'https://openalex.org/A5038766869', 'https://openalex.org/A5017193951', 'https://openalex.org/A5088539840']"
https://openalex.org/W2969374078,2019,27,"['https://openalex.org/A5053311835', 'https://openalex.org/A5011107678', 'https://openalex.org/A5038669899', 'https://openalex.org/A5088539840', 'https://openalex.org/A5025396810', 'https://openalex.org/A5007282319']"
https://openalex.org/W2150680442,2004,46,['https://openalex.org/A5088539840']
https://openalex.org/W3102208292,2013,23,"['https://openalex.org/A5038766869', 'https://openalex.org/A5017742384', 'https://openalex.org/A5088539840']"
https://openalex.org/W5703791,2004,36,['https://openalex.org/A5088539840']
